Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Unnamed: 8,Z location Half,Unnamed: 10,Z location 0.22,Unnamed: 12,Z location 0.23,Unnamed: 14,Z location 0.24,Unnamed: 16,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,Unnamed: 24,4Connectivity,5Connectivity,2Connectivity,1Connectivity,0Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
8293,0.156,0.287,0.261,0,8293,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.37291280148423006,0.8590504451038574,0.7321428571428571,1
8297,0.298,0.095,0.243,2,8297,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-2.52e-07,-9.43e-07,-5.34e-08,9.77e-07,4.89e-07,1,0.00175,1,1,1,0,0,0.8998144712430426,0.14688427299703266,0.6678571428571428,1
8299,0.151,0.195,0.279,2,8299,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.14e-09,6.54e-07,7.83e-07,1.02e-06,5.1e-07,1,0.00182,1,1,1,0,0,0.3543599257884972,0.5178041543026706,0.7964285714285715,1
8304,0.097,0.056,0.275,4,8304,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.84e-07,-9.66e-07,6.17e-08,1.01e-06,2.52e-07,0,0.00181,1,1,0,0,0,0.15398886827458255,0.00222551928783384,0.7821428571428571,1
8310,0.0729,0.266,0.283,0,8310,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.0645640074211503,0.7811572700296736,0.8107142857142856,1
8319,0.104,0.304,0.281,0,8319,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.1799628942486085,0.922106824925816,0.8035714285714286,1
8320,0.259,0.201,0.248,0,8320,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7551020408163265,0.5400593471810089,0.6857142857142856,1
8323,0.158,0.163,0.277,5,8323,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.67e-07,2.4e-07,1.12e-06,1.2e-06,2.41e-07,0,0.00215,0,1,0,0,0,0.3803339517625232,0.3991097922848665,0.7892857142857144,1
8327,0.324,0.325,0.217,1,8327,Not eroded,0,0,1,0,0,0,0,0,0,0,0,1.19e-06,1.19e-07,6.7e-08,1.2e-06,1.2e-06,1,0.00215,1,1,1,1,0,0.9962894248608535,1.0,0.575,1
8335,0.129,0.29,0.251,0,8335,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.27272727272727276,0.8701780415430266,0.6964285714285714,1
8339,0.106,0.118,0.313,0,8339,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.18738404452690163,0.23219584569732932,0.9178571428571428,1
8341,0.245,0.265,0.289,4,8341,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-8.29e-06,-2.55e-06,1.35e-06,8.78e-06,2.2e-06,0,0.0157,1,1,0,0,0,0.7031539888682745,0.7774480712166172,0.832142857142857,1
8345,0.0774,0.204,0.288,0,8345,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.08126159554730981,0.551186943620178,0.8285714285714284,1
8348,0.312,0.0995,0.295,0,8348,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9517625231910946,0.16357566765578638,0.8535714285714284,1
8349,0.104,0.103,0.321,0,8349,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.1799628942486085,0.17655786350148367,0.9464285714285714,1
8351,0.268,0.25,0.287,4,8351,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-3.16e-06,1.06e-05,1.01e-05,1.5e-05,3.75e-06,0,0.0268,1,1,0,0,0,0.7884972170686456,0.7218100890207715,0.8249999999999998,1
8352,0.056,0.21,0.232,5,8352,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-3.02e-07,-4.35e-08,2.19e-07,3.76e-07,7.52e-08,0,0.000673,0,1,0,0,0,0.0018552875695732854,0.5734421364985163,0.6285714285714286,1
8353,0.194,0.12,0.237,0,8353,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.5139146567717996,0.23961424332344208,0.6464285714285714,1
8356,0.064,0.0915,0.289,6,8356,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.09e-08,1.33e-07,5.56e-09,1.37e-07,2.28e-08,0,0.000245,0,0,0,0,0,0.03153988868274583,0.1339020771513353,0.832142857142857,1
8359,0.316,0.197,0.247,0,8359,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9666048237476809,0.5252225519287834,0.682142857142857,1
8361,0.276,0.0832,0.256,2,8361,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.67e-06,-4.31e-07,2.3e-06,2.87e-06,1.44e-06,1,0.00513,1,1,1,0,0,0.8181818181818182,0.10311572700296735,0.7142857142857143,1
8363,0.282,0.289,0.268,0,8363,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8404452690166975,0.8664688427299702,0.7571428571428571,1
8373,0.241,0.218,0.23,0,8373,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.6883116883116882,0.6031157270029673,0.6214285714285714,1
8377,0.174,0.289,0.231,0,8377,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.4397031539888682,0.8664688427299702,0.625,1
8379,0.268,0.146,0.322,0,8379,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7884972170686456,0.33605341246290793,0.95,1
8380,0.0561,0.165,0.305,0,8380,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.002226345083487927,0.4065281899109792,0.8892857142857142,1
8389,0.0562,0.285,0.249,0,8389,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.0025974025974025944,0.8516320474777447,0.6892857142857143,1
8390,0.144,0.091,0.305,0,8390,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.3283858998144712,0.13204747774480713,0.8892857142857142,1
8391,0.324,0.117,0.328,0,8391,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9962894248608535,0.22848664688427303,0.9714285714285714,1
8393,0.174,0.0561,0.278,4,8393,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.6e-07,-1.05e-06,-1.58e-07,1.08e-06,2.69e-07,0,0.00193,1,1,0,0,0,0.4397031539888682,0.002596439169139463,0.7928571428571429,1
8394,0.178,0.273,0.221,0,8394,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.45454545454545453,0.8071216617210683,0.5892857142857143,1
8398,0.319,0.275,0.282,5,8398,Not eroded,0,0,1,0,1,0,1,0,1,0,1,4.92e-07,7.91e-07,-7.32e-07,1.18e-06,2.37e-07,0,0.00211,0,1,0,0,0,0.9777365491651205,0.8145400593471811,0.8071428571428569,1
8403,0.0562,0.282,0.303,0,8403,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.0025974025974025944,0.8405044510385755,0.882142857142857,1
8404,0.254,0.105,0.223,0,8404,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7365491651205937,0.18397626112759644,0.5964285714285714,1
8412,0.197,0.176,0.234,0,8412,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.5250463821892394,0.44732937685459934,0.6357142857142857,1
8417,0.243,0.208,0.228,2,8417,Not eroded,0,0,1,0,1,0,0,0,0,0,0,1.08e-06,-4.9e-06,-8.75e-07,5.09e-06,2.55e-06,1,0.0091,1,1,1,0,0,0.6957328385899814,0.5660237388724035,0.6142857142857143,1
8418,0.195,0.159,0.223,0,8418,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.5176252319109462,0.38427299703264095,0.5964285714285714,1
8419,0.056,0.115,0.295,4,8419,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.13e-07,-1.15e-07,-8e-08,1.8e-07,4.5e-08,0,0.000322,1,1,0,0,0,0.0018552875695732854,0.22106824925816027,0.8535714285714284,1
8421,0.143,0.0751,0.248,3,8421,Not eroded,0,0,1,0,1,0,1,0,1,0,0,1.39e-07,-6.7e-08,-2.6e-07,3.02e-07,1.01e-07,1,0.00054,1,1,0,0,0,0.3246753246753246,0.0730712166172107,0.6857142857142856,1
8422,0.277,0.265,0.282,0,8422,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8218923933209648,0.7774480712166172,0.8071428571428569,1
8431,0.067,0.262,0.325,0,8431,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.04267161410018554,0.766320474777448,0.9607142857142856,1
8436,0.118,0.0637,0.247,5,8436,Not eroded,0,0,1,0,1,0,1,0,1,0,0,9.74e-09,-1.37e-08,2.54e-08,3.05e-08,6.1e-09,0,5.46e-05,0,1,0,0,0,0.23191094619666044,0.030786350148367985,0.682142857142857,1
8437,0.166,0.0733,0.287,3,8437,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.53e-07,5.72e-07,1.11e-07,6.02e-07,2.01e-07,1,0.00108,1,1,0,0,0,0.4100185528756958,0.06639465875370922,0.8249999999999998,1
8441,0.317,0.263,0.26,3,8441,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.37e-06,-3.65e-06,1.9e-06,4.74e-06,1.58e-06,1,0.00848,1,1,0,0,0,0.9703153988868274,0.7700296735905044,0.7285714285714285,1
8443,0.0744,0.325,0.268,0,8443,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.0701298701298701,1.0,0.7571428571428571,1
8448,0.184,0.256,0.279,0,8448,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.47680890538033394,0.7440652818991098,0.7964285714285715,1
8451,0.324,0.206,0.243,4,8451,Not eroded,0,0,1,0,1,0,1,0,1,0,0,8.24e-07,3.22e-06,-8.84e-07,3.44e-06,8.59e-07,0,0.00615,1,1,0,0,0,0.9962894248608535,0.5586053412462907,0.6678571428571428,1
8454,0.116,0.121,0.265,3,8454,Not eroded,0,0,1,0,1,0,1,0,1,0,1,4.9e-07,9.66e-07,5.4e-07,1.21e-06,4.04e-07,1,0.00216,1,1,0,0,0,0.22448979591836735,0.24332344213649848,0.7464285714285714,1
8456,0.199,0.0685,0.219,0,8456,Not eroded,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.5324675324675325,0.0485905044510386,0.5821428571428571,1
8460,0.155,0.274,0.246,0,8460,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.3692022263450835,0.8108308605341247,0.6785714285714285,1
8461,0.206,0.104,0.263,3,8461,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.26e-06,3.84e-07,6.7e-07,1.48e-06,4.94e-07,1,0.00265,1,1,0,0,0,0.5584415584415584,0.18026706231454004,0.7392857142857143,1
8465,0.269,0.304,0.232,5,8465,Not eroded,0,0,1,0,1,0,1,0,0,0,0,5.33e-08,8.76e-08,-2.9e-08,1.07e-07,2.13e-08,0,0.000191,0,1,0,0,0,0.7922077922077922,0.922106824925816,0.6285714285714286,1
8466,0.224,0.135,0.301,0,8466,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.6252319109461967,0.29525222551928787,0.8749999999999999,1
8468,0.216,0.325,0.226,3,8468,Not eroded,0,0,1,0,1,0,0,0,0,0,0,-1.34e-07,-6.08e-07,5.39e-10,6.23e-07,2.08e-07,1,0.00111,1,1,0,0,0,0.5955473098330241,1.0,0.6071428571428571,1
8469,0.257,0.272,0.295,4,8469,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.84e-06,8.8e-07,-1.21e-06,2.37e-06,5.94e-07,0,0.00424,1,1,0,0,0,0.7476808905380334,0.8034124629080119,0.8535714285714284,1
8470,0.0693,0.214,0.326,0,8470,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.05120593692022263,0.5882789317507418,0.9642857142857143,1
8476,0.119,0.0558,0.277,3,8476,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.72e-07,-9.6e-07,1.02e-07,9.81e-07,3.27e-07,1,0.00175,1,1,0,0,0,0.23562152133580705,0.0014836795252225687,0.7892857142857144,1
8479,0.324,0.216,0.241,3,8479,Not eroded,0,0,1,0,1,0,1,0,1,0,0,2.19e-06,-3.71e-06,1.32e-05,1.39e-05,4.63e-06,1,0.0249,1,1,0,0,0,0.9962894248608535,0.5956973293768546,0.6607142857142857,1
8482,0.11,0.303,0.293,0,8482,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.20222634508348794,0.9183976261127595,0.8464285714285713,1
8491,0.29,0.0904,0.3,0,8491,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.87012987012987,0.12982195845697328,0.8714285714285713,1
8497,0.248,0.322,0.27,0,8497,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7142857142857143,0.9888724035608308,0.7642857142857143,1
8499,0.215,0.0962,0.236,0,8499,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.5918367346938775,0.15133531157270028,0.6428571428571428,1
8500,0.272,0.0953,0.286,0,8500,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8033395176252319,0.14799703264094954,0.8214285714285713,1
8508,0.286,0.325,0.298,0,8508,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.8552875695732838,1.0,0.8642857142857142,1
8520,0.324,0.245,0.256,0,8520,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9962894248608535,0.7032640949554896,0.7142857142857143,1
8525,0.0604,0.128,0.283,5,8525,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.02e-08,-2.12e-08,-1.02e-07,1.26e-07,2.51e-08,0,0.000225,0,1,0,0,0,0.018181818181818188,0.2692878338278932,0.8107142857142856,1
8534,0.157,0.134,0.31,0,8534,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.37662337662337664,0.29154302670623145,0.907142857142857,1
8537,0.303,0.142,0.23,0,8537,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9183673469387754,0.3212166172106824,0.6214285714285714,1
8542,0.154,0.0957,0.245,4,8542,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-1.36e-07,-1.61e-07,8.69e-08,2.28e-07,5.7e-08,0,0.000408,1,1,0,0,0,0.3654916512059369,0.1494807121661721,0.6749999999999999,1
8549,0.315,0.206,0.241,4,8549,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-5.94e-06,-2.54e-06,1.82e-06,6.72e-06,1.68e-06,0,0.012,1,1,0,0,0,0.9628942486085343,0.5586053412462907,0.6607142857142857,1
8555,0.166,0.171,0.258,3,8555,Not eroded,0,0,1,0,1,0,1,0,1,0,1,5.43e-07,5.53e-07,1.43e-06,1.62e-06,5.42e-07,1,0.0029,1,1,0,0,0,0.4100185528756958,0.42878338278931755,0.7214285714285714,1
8556,0.0953,0.187,0.3,0,8556,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.14768089053803338,0.48813056379821956,0.8714285714285713,1
8559,0.181,0.294,0.271,2,8559,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-3e-07,7.91e-07,6.29e-07,1.05e-06,5.27e-07,1,0.00188,1,1,1,0,0,0.4656771799628942,0.8850148367952522,0.7678571428571429,1
8560,0.124,0.0561,0.251,4,8560,Not eroded,0,0,1,0,1,0,1,0,1,0,1,5.29e-07,-9.14e-07,1.54e-07,1.07e-06,2.67e-07,0,0.00191,1,1,0,0,0,0.2541743970315399,0.002596439169139463,0.6964285714285714,1
8562,0.246,0.174,0.262,6,8562,Not eroded,0,0,1,0,1,0,1,0,1,0,1,5.02e-06,5.92e-06,-8.37e-07,7.81e-06,1.3e-06,0,0.014,0,0,0,0,0,0.7068645640074211,0.4399109792284866,0.7357142857142857,1
8569,0.056,0.248,0.271,0,8569,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.0018552875695732854,0.7143916913946587,0.7678571428571429,1
8570,0.148,0.325,0.277,5,8570,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.43e-08,-5.64e-07,-9.76e-08,5.74e-07,1.15e-07,0,0.00103,0,1,0,0,0,0.3432282003710575,1.0,0.7892857142857144,1
8572,0.145,0.0744,0.258,4,8572,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.39e-08,5.05e-07,-5.16e-07,7.22e-07,1.81e-07,0,0.00129,1,1,0,0,0,0.33209647495361777,0.0704747774480712,0.7214285714285714,1
8577,0.169,0.172,0.278,4,8577,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.8e-07,-5.01e-07,-3.48e-07,7.19e-07,1.8e-07,0,0.00129,1,1,0,0,0,0.42115027829313545,0.4324925816023738,0.7928571428571429,1
8585,0.169,0.087,0.262,4,8585,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.6e-08,-3.27e-07,-1.52e-07,3.62e-07,9.05e-08,0,0.000648,1,1,0,0,0,0.42115027829313545,0.11721068249258158,0.7357142857142857,1
8587,0.244,0.141,0.294,4,8587,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.74e-06,-7.55e-07,-1.57e-06,2.46e-06,6.16e-07,0,0.0044,1,1,0,0,0,0.699443413729128,0.31750741839762603,0.8499999999999999,1
8591,0.324,0.316,0.297,3,8591,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.37e-07,7.24e-07,1.17e-06,1.38e-06,4.61e-07,1,0.00247,1,1,0,0,0,0.9962894248608535,0.9666172106824925,0.8607142857142857,1
8593,0.193,0.0606,0.219,0,8593,Not eroded,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.5102040816326531,0.019287833827893185,0.5821428571428571,1
8596,0.149,0.191,0.299,3,8596,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-3.37e-08,7.47e-07,-2.64e-07,7.93e-07,2.64e-07,1,0.00142,1,1,0,0,0,0.3469387755102041,0.5029673590504451,0.8678571428571428,1
8600,0.184,0.0659,0.29,2,8600,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.16e-07,8.29e-07,1.43e-07,8.49e-07,4.25e-07,1,0.00152,1,1,1,0,0,0.47680890538033394,0.038946587537091994,0.8357142857142856,1
8601,0.106,0.0804,0.25,3,8601,Not eroded,0,0,1,0,1,0,1,0,1,0,0,3.96e-07,-2.01e-08,4.07e-08,3.99e-07,1.33e-07,1,0.000714,1,1,0,0,0,0.18738404452690163,0.0927299703264095,0.6928571428571428,1
8606,0.0561,0.228,0.231,0,8606,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.002226345083487927,0.6402077151335311,0.625,1
8607,0.243,0.184,0.292,3,8607,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.57e-06,4.75e-06,-2.71e-06,5.69e-06,1.9e-06,1,0.0102,1,1,0,0,0,0.6957328385899814,0.4770029673590504,0.8428571428571427,1
8613,0.247,0.104,0.298,0,8613,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7105751391465677,0.18026706231454004,0.8642857142857142,1
8615,0.257,0.319,0.267,0,8615,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7476808905380334,0.9777448071216617,0.7535714285714286,1
8616,0.177,0.141,0.317,0,8616,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.45083487940630795,0.31750741839762603,0.932142857142857,1
8617,0.267,0.273,0.298,4,8617,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.7e-06,-3.62e-07,-7.41e-07,1.89e-06,4.72e-07,0,0.00338,1,1,0,0,0,0.7847866419294991,0.8071216617210683,0.8642857142857142,1
8618,0.056,0.0885,0.253,4,8618,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.9e-07,1.49e-07,-6.17e-08,2.49e-07,6.22e-08,0,0.000445,1,1,0,0,0,0.0018552875695732854,0.12277448071216616,0.7035714285714285,1
8626,0.11,0.325,0.264,0,8626,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.20222634508348794,1.0,0.7428571428571429,1
8629,0.0664,0.231,0.234,4,8629,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-4.76e-08,2.95e-07,2.54e-07,3.92e-07,9.8e-08,0,0.000701,1,1,0,0,0,0.04044526901669759,0.6513353115727003,0.6357142857142857,1
8632,0.261,0.136,0.248,0,8632,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.7625231910946196,0.29896142433234424,0.6857142857142856,1
8633,0.173,0.205,0.293,3,8633,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.12e-06,-2.83e-07,1.82e-06,2.15e-06,7.18e-07,1,0.00385,1,1,0,0,0,0.43599257884972165,0.5548961424332344,0.8464285714285713,1
8634,0.0897,0.058,0.228,5,8634,Not eroded,0,0,1,0,1,0,0,0,0,0,0,2.21e-08,1.06e-08,2.37e-08,3.42e-08,6.83e-09,0,6.12e-05,0,1,0,0,0,0.12690166975881262,0.009643916913946607,0.6142857142857143,1
8638,0.309,0.26,0.251,5,8638,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-3.49e-06,-2.86e-06,4.61e-06,6.45e-06,1.29e-06,0,0.0115,0,1,0,0,0,0.9406307977736549,0.7589020771513353,0.6964285714285714,1
8639,0.309,0.0562,0.225,0,8639,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.9406307977736549,0.0029673590504451118,0.6035714285714285,1
8642,0.0977,0.12,0.233,4,8642,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-2.56e-08,-1.69e-07,2.22e-07,2.8e-07,7e-08,0,0.000501,1,1,0,0,0,0.15658627087198512,0.23961424332344208,0.6321428571428571,1
8644,0.0928,0.0944,0.334,0,8644,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.13840445269016693,0.1446587537091988,0.9928571428571429,1
8647,0.0895,0.215,0.224,4,8647,Not eroded,0,0,1,0,1,0,0,0,0,0,0,9.08e-10,1.93e-08,2.74e-08,3.36e-08,8.39e-09,0,6.01e-05,1,1,0,0,0,0.12615955473098328,0.5919881305637982,0.6,1
8652,0.314,0.182,0.243,4,8652,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-2.91e-06,-3.39e-06,3.81e-06,5.87e-06,1.47e-06,0,0.0105,1,1,0,0,0,0.9591836734693877,0.46958456973293766,0.6678571428571428,1
8659,0.172,0.261,0.235,0,8659,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.43228200371057507,0.7626112759643917,0.6392857142857142,1
8663,0.243,0.313,0.261,0,8663,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.6957328385899814,0.9554896142433233,0.7321428571428571,1
8668,0.261,0.243,0.289,4,8668,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.74e-06,1.49e-05,4.61e-06,1.57e-05,3.93e-06,0,0.0281,1,1,0,0,0,0.7625231910946196,0.6958456973293768,0.832142857142857,1
8672,0.325,0.291,0.316,2,8672,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.37e-07,5.15e-07,7.58e-07,1.18e-06,5.88e-07,1,0.00211,1,1,1,0,0,1.0,0.873887240356083,0.9285714285714285,1
8673,0.0648,0.0949,0.312,0,8673,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.03450834879406306,0.146513353115727,0.9142857142857143,1
8677,0.131,0.1,0.318,0,8677,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.28014842300556586,0.16543026706231456,0.9357142857142856,1
8681,0.258,0.243,0.238,4,8681,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-1.11e-06,-1.42e-06,1.6e-06,2.41e-06,6.02e-07,0,0.00431,1,1,0,0,0,0.75139146567718,0.6958456973293768,0.6499999999999999,1
8682,0.147,0.1,0.306,0,8682,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.3395176252319109,0.16543026706231456,0.8928571428571428,1
8689,0.145,0.192,0.259,0,8689,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,1,1,0.33209647495361777,0.5066765578635015,0.725,1
